id,host_id,district,neighbourhood,latitude,longitude,room_type,price,min_stay,reviews,last_review,reviews_per_month,host_listings
37308209,89109224,Ciutat Vella,la Barceloneta,41.37822,2.18965,Entire home/apt,40,31,1,2019-09-22,0.61,11
37309491,1310304,Ciutat Vella,el Barri Gòtic,41.38216,2.17634,Entire home/apt,43,32,0,NA,NA,29
37310167,1310304,Ciutat Vella,el Barri Gòtic,41.38269,2.1762,Entire home/apt,37,32,0,NA,NA,29
37310169,299462,Nou Barris,Porta,41.43139,2.17941,Entire home/apt,126,1,6,2019-10-28,1.91,69
37310336,231771831,Eixample,Sant Antoni,41.37775,2.1638,Entire home/apt,300,2,0,NA,NA,3
37310667,299462,Nou Barris,Porta,41.43118,2.17834,Entire home/apt,126,1,4,2019-10-02,1.35,69
37310912,56230397,Sant Martí,el Camp de l'Arpa del Clot,41.4112,2.17777,Private room,180,1,14,2019-10-13,4.42,2
37311580,1310304,Eixample,l'Antiga Esquerra de l'Eixample,41.38503,2.15884,Entire home/apt,57,32,0,NA,NA,29
37312811,257633603,Gràcia,el Coll,41.41679,2.14787,Private room,27,1,14,2019-11-06,4.42,2
37313454,261192628,Sants-Montjuïc,el Poble Sec,41.37435,2.16892,Private room,75,1,30,2019-11-06,12.86,3
37313832,280892473,Ciutat Vella,el Barri Gòtic,41.38238,2.17465,Private room,110,2,7,2019-10-22,2.56,2
37314679,215065532,Gràcia,la Vila de Gràcia,41.40104,2.15319,Entire home/apt,80,30,0,NA,NA,1
37314811,4396136,Sants-Montjuïc,el Poble Sec,41.37395,2.16389,Entire home/apt,90,32,4,2019-10-08,1.56,35
37314862,70799182,Sant Martí,Sant Martí de Provençals,41.41549,2.19799,Private room,45,2,10,2019-10-24,3.26,2
37315023,280892473,Ciutat Vella,el Barri Gòtic,41.38251,2.17472,Private room,90,2,8,2019-10-20,2.7,2
37315207,279130742,Ciutat Vella,el Barri Gòtic,41.38105,2.17481,Entire home/apt,119,3,3,2019-10-23,1.03,3
37315447,4396136,Sants-Montjuïc,el Poble Sec,41.37425,2.16389,Entire home/apt,90,3,0,NA,NA,35
37315813,253332067,Ciutat Vella,el Raval,41.37868,2.16864,Private room,124,1,4,2019-10-27,2.22,1
37316357,1310304,Eixample,l'Antiga Esquerra de l'Eixample,41.3835,2.15771,Entire home/apt,75,32,0,NA,NA,29
37316818,279130742,Ciutat Vella,el Barri Gòtic,41.3824,2.1752,Entire home/apt,129,3,5,2019-10-21,2.5,3
37318633,273719691,Sants-Montjuïc,la Marina de Port,41.36418,2.13752,Private room,30,1,19,2019-11-06,6,2
37319891,45470360,Sants-Montjuïc,el Poble Sec,41.37418,2.16952,Private room,40,4,1,2019-08-24,0.38,1
37321776,280954709,Eixample,el Fort Pienc,41.39187,2.18206,Private room,35,1,19,2019-11-01,6.26,1
37322057,50227256,Eixample,la Nova Esquerra de l'Eixample,41.38189,2.15322,Private room,25,1,4,2019-08-29,1.24,1
37322121,5286153,Ciutat Vella,el Barri Gòtic,41.38481,2.17243,Private room,50,1,3,2019-10-09,0.98,3
37322907,26060045,Ciutat Vella,el Raval,41.38316,2.17085,Private room,20,5,3,2019-10-24,1.96,6
37322981,49992992,Eixample,Sant Antoni,41.3778,2.16359,Private room,30,3,7,2019-10-26,2.8,1
37323280,1630675,Sant Martí,el Poblenou,41.39718,2.2009,Private room,53,3,6,2019-10-04,2.14,3
37323304,280965822,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.4075,2.21072,Private room,45,3,1,2019-08-08,0.32,1
37323677,4639120,Eixample,l'Antiga Esquerra de l'Eixample,41.3901,2.15822,Private room,100,1,8,2019-10-22,2.96,1
37324127,1630675,Sant Martí,el Poblenou,41.39732,2.20112,Private room,60,3,3,2019-10-04,1.73,3
37324262,1630675,Sant Martí,el Poblenou,41.39893,2.20213,Private room,50,3,2,2019-09-30,1.09,3
37326282,130267914,Eixample,l'Antiga Esquerra de l'Eixample,41.38805,2.16012,Private room,47,2,1,2019-09-26,0.67,2
37326317,281004718,Ciutat Vella,el Raval,41.3752,2.1723,Private room,50,2,8,2019-10-19,2.58,1
37327468,63048416,Ciutat Vella,la Barceloneta,41.38015,2.19067,Entire home/apt,50,32,0,NA,NA,30
37327650,63048416,Ciutat Vella,la Barceloneta,41.37815,2.19074,Entire home/apt,50,32,0,NA,NA,30
37328195,236815289,Sant Martí,el Poblenou,41.39918,2.20401,Entire home/apt,110,1,8,2019-10-26,3.29,1
37328660,163412048,Eixample,Sant Antoni,41.38491,2.16348,Private room,45,2,13,2019-10-21,4.33,1
37328679,79789902,Eixample,la Nova Esquerra de l'Eixample,41.3898,2.14596,Private room,105,2,0,NA,NA,2
37328864,97937518,Eixample,la Nova Esquerra de l'Eixample,41.37925,2.14635,Private room,105,2,7,2019-11-02,2.53,1
37338217,84427752,Ciutat Vella,el Barri Gòtic,41.38699,2.17444,Entire home/apt,41,31,1,2019-09-06,0.46,2
37340276,268616389,Eixample,la Dreta de l'Eixample,41.38876,2.17281,Private room,27,2,12,2019-11-06,4.29,3
37341462,102459083,Eixample,la Sagrada Família,41.40708,2.18067,Entire home/apt,200,45,0,NA,NA,1
37341763,46696994,Sarrià-Sant Gervasi,el Putxet i el Farró,41.405029999999996,2.14893,Entire home/apt,71,4,16,2019-11-02,4.8,5
37342125,281313983,Eixample,Sant Antoni,41.37614,2.16341,Private room,55,1,0,NA,NA,1
37342151,147698654,Ciutat Vella,el Raval,41.38165,2.16473,Private room,40,2,3,2019-10-06,1.06,3
37342910,281320063,Ciutat Vella,el Raval,41.38388,2.1662,Private room,32,2,4,2019-09-06,1.38,1
37343033,147698654,Ciutat Vella,el Raval,41.38255,2.16452,Private room,40,2,0,NA,NA,3
37343078,281321819,Eixample,la Dreta de l'Eixample,41.39112,2.17699,Private room,85,2,0,NA,NA,1
37344267,7053689,Eixample,la Sagrada Família,41.40154,2.1759,Entire home/apt,115,3,3,2019-10-22,1.73,27
37344482,1310304,Eixample,l'Antiga Esquerra de l'Eixample,41.38371,2.15988,Entire home/apt,77,32,0,NA,NA,29
37345058,4396136,Sants-Montjuïc,el Poble Sec,41.37419,2.16412,Entire home/apt,90,32,4,2019-10-14,1.38,35
37345304,4396136,Eixample,la Dreta de l'Eixample,41.39758,2.17072,Entire home/apt,150,32,1,2019-09-11,0.5,35
37345707,4396136,Eixample,la Dreta de l'Eixample,41.39231,2.17106,Entire home/apt,150,3,0,NA,NA,35
37346130,4396136,Eixample,la Dreta de l'Eixample,41.39926,2.16572,Entire home/apt,100,3,0,NA,NA,35
37347067,195568317,Horta-Guinardó,el Carmel,41.42597,2.15554,Private room,30,3,0,NA,NA,4
37347346,12858721,Eixample,l'Antiga Esquerra de l'Eixample,41.38387,2.15994,Private room,33,2,12,2019-11-01,5.9,2
37347948,4223815,Ciutat Vella,el Barri Gòtic,41.38279,2.17689,Private room,20,32,1,2019-08-14,0.34,2
37348577,17454841,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40255,2.16714,Entire home/apt,69,32,0,NA,NA,1
37349792,16609114,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",41.41424,2.09944,Entire home/apt,120,30,0,NA,NA,1
37349844,17290023,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38365,2.18467,Private room,35,3,11,2019-10-14,3.44,2
37351266,93359948,Sants-Montjuïc,la Font de la Guatlla,41.37063,2.14611,Entire home/apt,90,2,2,2019-08-15,0.67,12
37351840,138614821,Sants-Montjuïc,Sants - Badal,41.378660000000004,2.12909,Private room,35,2,2,2019-09-08,0.67,3
37352315,157621825,Sant Martí,el Parc i la Llacuna del Poblenou,41.39662,2.19382,Entire home/apt,170,3,2,2019-08-18,0.66,2
37353600,93359948,Sants-Montjuïc,la Marina de Port,41.3657,2.13794,Private room,20,5,0,NA,NA,12
37354716,281429161,Gràcia,la Salut,41.41002,2.15516,Private room,40,1,2,2019-08-15,0.6,1
37355076,279764200,Ciutat Vella,el Raval,41.37867,2.17494,Private room,120,1,1,2019-09-23,0.63,4
37356168,93359948,Sants-Montjuïc,la Marina de Port,41.36504,2.13864,Private room,35,4,0,NA,NA,12
37356604,5921764,Ciutat Vella,la Barceloneta,41.37612,2.19069,Private room,45,3,1,2019-08-27,0.4,1
37356616,36183018,Eixample,la Sagrada Família,41.40562,2.18252,Private room,27,7,1,2019-08-15,0.34,1
37356725,279764200,Ciutat Vella,el Raval,41.37717,2.17533,Private room,150,1,0,NA,NA,4
37357229,278167951,Ciutat Vella,la Barceloneta,41.38599,2.19443,Private room,80,1,2,2019-08-26,0.72,3
37357459,9334634,Eixample,la Nova Esquerra de l'Eixample,41.38555,2.15197,Private room,30,2,0,NA,NA,2
37357530,93359948,Sants-Montjuïc,la Marina de Port,41.36509,2.13803,Private room,20,5,0,NA,NA,12
37357881,74994870,Sarrià-Sant Gervasi,Sarrià,41.40024,2.12297,Private room,120,2,1,2019-09-29,0.71,1
37358064,9334634,Eixample,la Nova Esquerra de l'Eixample,41.38375,2.15046,Private room,50,2,1,2019-10-02,0.77,2
37358448,281465365,Sants-Montjuïc,el Poble Sec,41.37256,2.16753,Private room,50,1,1,2019-08-12,0.33,4
37360139,93359948,Sants-Montjuïc,la Marina de Port,41.36462,2.1385,Private room,20,5,0,NA,NA,12
37360866,280890396,Eixample,la Dreta de l'Eixample,41.39885,2.17393,Private room,40,3,7,2019-10-23,2.5,2
37361778,280890396,Eixample,el Fort Pienc,41.40036,2.17588,Private room,40,3,9,2019-11-04,3,2
37363559,169440635,Eixample,la Dreta de l'Eixample,41.39834,2.17311,Private room,35,2,8,2019-10-06,2.93,1
37363606,281543360,Sant Martí,el Besòs i el Maresme,41.41938,2.21436,Private room,38,1,22,2019-11-05,7.02,3
37364031,55036505,Sants-Montjuïc,la Font de la Guatlla,41.3693,2.1435,Private room,40,2,0,NA,NA,12
37364197,280343409,Sant Andreu,la Sagrera,41.42489,2.19017,Private room,35,1,0,NA,NA,1
37364516,55036505,Sants-Montjuïc,la Font de la Guatlla,41.36983,2.14604,Private room,40,2,0,NA,NA,12
37365921,190828605,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38357,2.18577,Entire home/apt,77,6,9,2019-10-29,2.87,1
37366316,281567339,Sant Martí,el Parc i la Llacuna del Poblenou,41.39309,2.18906,Entire home/apt,114,2,1,2019-10-22,1,1
37375277,163049206,Eixample,el Fort Pienc,41.39809,2.18129,Private room,25,1,16,2019-11-08,5.16,2
37375942,280910866,Eixample,la Dreta de l'Eixample,41.38775,2.16724,Private room,74,3,1,2019-08-26,0.39,2
37376403,257727895,Sant Andreu,Sant Andreu,41.4414,2.18745,Private room,40,2,5,2019-10-14,1.67,3
37376617,62198286,Eixample,la Sagrada Família,41.40789,2.17596,Entire home/apt,149,30,0,NA,NA,2
37376993,281528440,Sants-Montjuïc,la Marina de Port,41.36464,2.13832,Private room,40,1,21,2019-11-01,6.7,1
37377469,14468329,Ciutat Vella,la Barceloneta,41.37891,2.19022,Entire home/apt,44,90,0,NA,NA,2
37378479,46484318,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38826,2.17726,Private room,49,1,1,2019-08-22,0.37,1
37378918,233627049,Ciutat Vella,el Raval,41.37578,2.16967,Private room,65,2,22,2019-10-31,7.33,1
37379782,55036505,Ciutat Vella,el Barri Gòtic,41.3804,2.1775,Private room,35,2,0,NA,NA,12
37380107,271003657,Eixample,l'Antiga Esquerra de l'Eixample,41.38811,2.15495,Entire home/apt,109,2,8,2019-10-23,2.96,6
37380737,281663581,Ciutat Vella,el Raval,41.37712,2.16762,Private room,34,1,2,2019-08-16,0.61,1
37380967,2661347,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38683,2.17608,Private room,41,1,3,2019-08-25,1.01,1
37381005,281665037,Ciutat Vella,el Barri Gòtic,41.38154,2.17543,Entire home/apt,150,4,1,2019-08-19,0.36,1
37381095,281372698,Ciutat Vella,la Barceloneta,41.38105,2.18701,Entire home/apt,15,90,0,NA,NA,1
37381402,239550764,Eixample,la Sagrada Família,41.40315,2.17252,Entire home/apt,55,32,0,NA,NA,22
37381490,86551441,Sant Martí,el Parc i la Llacuna del Poblenou,41.39429,2.1926,Entire home/apt,80,90,0,NA,NA,36
37381567,280280512,Eixample,la Nova Esquerra de l'Eixample,41.387,2.14833,Entire home/apt,130,3,9,2019-10-24,3.29,6
37383201,4396136,Sant Martí,el Parc i la Llacuna del Poblenou,41.39437,2.19128,Entire home/apt,80,90,0,NA,NA,35
37383258,280280512,Sants-Montjuïc,la Font de la Guatlla,41.37211,2.1477,Entire home/apt,140,3,2,2019-09-25,0.71,6
37384382,109698306,Sants-Montjuïc,la Font de la Guatlla,41.36957,2.14504,Private room,55,1,5,2019-08-18,1.53,1
37384389,130544384,Sants-Montjuïc,Hostafrancs,41.37158,2.14409,Private room,20,1,10,2019-09-16,3.06,1
37384523,5432336,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3872,2.18141,Private room,100,1,9,2019-10-22,3.51,15
37384898,281465365,Sants-Montjuïc,el Poble Sec,41.37269,2.16889,Private room,50,1,0,NA,NA,4
37385062,226699733,Horta-Guinardó,el Guinardó,41.41575,2.17475,Private room,30,31,1,2019-08-24,0.38,1
37385316,10547296,Eixample,la Dreta de l'Eixample,41.39408,2.16032,Entire home/apt,74,32,0,NA,NA,57
37385402,9929616,Eixample,la Nova Esquerra de l'Eixample,41.38277,2.15202,Private room,25,4,2,2019-08-18,0.68,4
37385683,281465365,Sants-Montjuïc,el Poble Sec,41.3737,2.16688,Private room,25,1,3,2019-10-20,1.27,4
37386169,281465365,Sants-Montjuïc,el Poble Sec,41.37239,2.16861,Private room,50,1,6,2019-10-13,3.33,4
37386348,9002124,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39595,2.14747,Private room,23,30,0,NA,NA,1
37386509,63481313,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38455,2.18193,Private room,50,2,1,2019-08-22,0.37,2
37388067,281543360,Sant Martí,el Besòs i el Maresme,41.41738,2.2145,Private room,38,1,23,2019-11-03,7.11,3
37389407,16202697,Sant Martí,el Poblenou,41.40586,2.20456,Private room,42,3,3,2019-08-23,1.06,1
37389503,274681876,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40512,2.16637,Entire home/apt,85,31,0,NA,NA,1
37389992,277542833,Sant Martí,el Besòs i el Maresme,41.41498,2.21824,Private room,35,3,14,2019-11-03,4.83,3
37390179,281779165,Eixample,la Dreta de l'Eixample,41.39676,2.16859,Private room,20,45,0,NA,NA,1
37390432,9619261,Eixample,el Fort Pienc,41.39997,2.17507,Private room,32,1,0,NA,NA,1
37390776,11890768,Ciutat Vella,el Barri Gòtic,41.37811,2.17864,Entire home/apt,85,2,3,2019-11-04,1.43,1
37390931,136248252,Horta-Guinardó,el Guinardó,41.42282,2.17555,Private room,35,2,0,NA,NA,2
37391117,281801578,Eixample,la Dreta de l'Eixample,41.39716,2.16836,Private room,21,45,0,NA,NA,1
37392261,185103862,Les Corts,la Maternitat i Sant Ramon,41.37913,2.12749,Private room,44,1,3,2019-10-09,1.1,3
37392417,30768697,Eixample,la Nova Esquerra de l'Eixample,41.37965,2.15315,Private room,45,3,1,2019-10-16,1,1
37392644,225421837,Eixample,la Dreta de l'Eixample,41.39219,2.16874,Entire home/apt,250,3,6,2019-10-13,2.37,2
37393629,279257874,Gràcia,la Vila de Gràcia,41.40214,2.15649,Private room,19,2,15,2019-10-31,4.55,1
37393794,902253,Sant Martí,el Poblenou,41.39811,2.2008,Entire home/apt,100,30,1,2019-10-05,0.83,5
37395667,1114250,Horta-Guinardó,Can Baró,41.41685,2.1628,Private room,40,3,6,2019-10-03,2.14,1
37396425,281878189,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38501,2.18022,Private room,79,2,7,2019-10-23,2.5,1
37396502,280280512,Gràcia,la Vila de Gràcia,41.40165,2.16242,Entire home/apt,130,3,6,2019-10-17,2.17,6
37397101,3129820,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39021,2.17888,Private room,69,1,5,2019-10-20,2.42,2
37397384,29737068,Sants-Montjuïc,el Poble Sec,41.37308,2.17366,Private room,33,10,5,2019-09-02,1.56,1
37398800,150613476,Gràcia,la Vila de Gràcia,41.39697,2.15667,Private room,30,1,2,2019-10-06,1.58,1
37399124,281923719,Ciutat Vella,el Raval,41.379,2.17164,Entire home/apt,170,3,12,2019-10-25,4.74,2
37399347,277657810,Gràcia,la Vila de Gràcia,41.40028,2.15671,Private room,42,1,12,2019-11-04,5.37,2
37399763,273023357,Eixample,la Nova Esquerra de l'Eixample,41.37929,2.15215,Private room,34,1,16,2019-11-07,5.93,4
37412304,35243592,Eixample,l'Antiga Esquerra de l'Eixample,41.38409,2.15993,Private room,33,1,0,NA,NA,6
37412933,35243592,Eixample,l'Antiga Esquerra de l'Eixample,41.38652,2.15592,Private room,28,1,1,2019-09-19,0.58,6
37413595,280910866,Eixample,la Dreta de l'Eixample,41.38861,2.16694,Private room,68,3,0,NA,NA,2
37413936,35243592,Eixample,l'Antiga Esquerra de l'Eixample,41.38505,2.1606,Private room,35,1,4,2019-11-07,4,6
37414681,65506692,Sant Andreu,la Sagrera,41.42347,2.18631,Private room,24,30,0,NA,NA,1
37415441,263854141,Eixample,la Nova Esquerra de l'Eixample,41.38276,2.15248,Private room,59,1,13,2019-10-12,4.06,5
37415761,35243592,Eixample,l'Antiga Esquerra de l'Eixample,41.38619,2.15617,Private room,28,1,0,NA,NA,6
37416625,215650416,Ciutat Vella,el Raval,41.38111,2.1713,Hotel room,72,3,1,2019-09-10,0.49,4
37418214,280034871,Ciutat Vella,el Barri Gòtic,41.38224,2.17504,Private room,120,3,5,2019-10-16,1.95,2
37418264,199055852,Les Corts,la Maternitat i Sant Ramon,41.37972,2.127,Private room,95,2,2,2019-08-24,0.7,2
37419267,273286184,Eixample,la Sagrada Família,41.40611,2.17804,Private room,45,1,23,2019-11-03,7.42,2
37420128,1568702,Sant Martí,Provençals del Poblenou,41.4066,2.19576,Private room,18,1,1,2019-10-06,0.86,2
37420408,281097807,Eixample,Sant Antoni,41.37956,2.15544,Entire home/apt,80,4,12,2019-11-01,4.39,1
37420473,256930974,Ciutat Vella,el Raval,41.37623,2.16686,Private room,25,32,0,NA,NA,8
37422465,259129781,Eixample,el Fort Pienc,41.39446,2.17954,Private room,45,4,11,2019-11-01,3.37,2
37422874,281662496,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38362,2.17967,Entire home/apt,150,2,7,2019-10-07,2.44,1
37423112,282144126,Les Corts,les Corts,41.38878,2.14074,Private room,30,3,1,2019-08-22,0.37,1
37423353,38188090,Eixample,la Dreta de l'Eixample,41.39806,2.17377,Entire home/apt,70,3,12,2019-11-07,4.8,1
37423412,259129781,Eixample,la Sagrada Família,41.40245,2.183,Private room,50,4,5,2019-10-20,1.58,2
37424802,281543360,Sant Martí,el Besòs i el Maresme,41.41783,2.21593,Private room,31,1,17,2019-11-09,5.73,3
37425531,178599634,Eixample,la Sagrada Família,41.40448,2.18091,Private room,20,30,1,2019-10-19,1,1
37425793,263854141,Eixample,la Nova Esquerra de l'Eixample,41.3818,2.15182,Entire home/apt,80,1,13,2019-10-29,4.19,5
37426867,277200462,Eixample,la Nova Esquerra de l'Eixample,41.38967,2.14385,Private room,36,3,7,2019-10-24,2.26,4
37427870,901454,Eixample,la Dreta de l'Eixample,41.3933,2.17422,Private room,79,3,12,2019-10-06,3.75,1
37434482,47082329,Ciutat Vella,el Raval,41.38087,2.16378,Private room,28,2,13,2019-11-04,4.24,3
37435294,39858846,Sant Martí,la Verneda i la Pau,41.42369,2.20862,Private room,28,1,12,2019-10-24,3.96,1
37437842,282312424,Sant Martí,la Verneda i la Pau,41.42378,2.20148,Private room,35,6,0,NA,NA,1
37438385,280280512,Eixample,Sant Antoni,41.37953,2.15921,Entire home/apt,130,3,6,2019-10-25,2.34,6
37441811,282338161,Eixample,Sant Antoni,41.37776,2.16309,Entire home/apt,76,3,6,2019-10-16,2.61,4
37443294,282338161,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,41.40332,2.13644,Private room,47,7,3,2019-09-30,1.14,4
37444601,164821488,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.39079,2.18139,Private room,60,30,0,NA,NA,2
37444645,248222670,Eixample,Sant Antoni,41.37575,2.16211,Entire home/apt,120,2,10,2019-11-03,3.37,1
37445319,282364620,Sants-Montjuïc,Sants,41.38267,2.14072,Private room,30,1,7,2019-10-19,3.68,4
37445866,282338161,Eixample,Sant Antoni,41.37636,2.15973,Entire home/apt,73,3,5,2019-10-23,1.85,4
37445917,282338161,Eixample,la Nova Esquerra de l'Eixample,41.38734,2.14644,Entire home/apt,60,3,12,2019-10-21,4.04,4
37446830,282364620,Sants-Montjuïc,Sants,41.3815,2.14153,Private room,30,1,26,2019-11-05,11.64,4
37447552,268316894,Eixample,l'Antiga Esquerra de l'Eixample,41.38904,2.15149,Private room,55,12,1,2019-08-26,0.39,3
37447935,282364620,Sants-Montjuïc,Sants,41.38139,2.14027,Private room,30,1,12,2019-10-24,6.92,4
37448468,282364620,Sants-Montjuïc,Sants,41.38293,2.14203,Private room,30,1,18,2019-11-05,9.82,4
37448611,257376017,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38419,2.18222,Private room,50,3,14,2019-10-30,5,3
37449369,257376017,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38303,2.18278,Private room,48,3,7,2019-11-02,2.76,3
37449602,257376017,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38247,2.18284,Private room,50,3,12,2019-11-06,4.24,3
37452404,35690246,Eixample,la Nova Esquerra de l'Eixample,41.37896,2.15168,Private room,26,1,15,2019-10-28,4.84,5
37452707,4846938,Eixample,la Nova Esquerra de l'Eixample,41.37642,2.15055,Private room,59,2,4,2019-11-02,1.38,2
37452742,35690246,Eixample,l'Antiga Esquerra de l'Eixample,41.3903,2.15195,Private room,20,1,16,2019-11-08,5.52,5
37453055,35690246,Eixample,l'Antiga Esquerra de l'Eixample,41.38971,2.15171,Private room,20,1,15,2019-11-07,5.17,5
37453753,282467993,Ciutat Vella,el Raval,41.3813,2.17028,Private room,120,2,0,NA,NA,3
37454486,282481450,Horta-Guinardó,la Font d'en Fargues,41.42197,2.16358,Private room,40,1,10,2019-10-21,3.41,1
37455077,240631090,Eixample,Sant Antoni,41.38231,2.16288,Private room,28,1,7,2019-10-22,2.36,6
37455521,240631090,Eixample,Sant Antoni,41.38201,2.16278,Private room,33,1,13,2019-10-23,4.38,6
37455766,138300883,Sant Martí,la Vila Olímpica del Poblenou,41.39035,2.20044,Entire home/apt,95,3,6,2019-10-12,2.57,2
37455845,240631090,Eixample,Sant Antoni,41.38328,2.16107,Private room,39,1,3,2019-10-23,2.14,6
37456077,1823257,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.39557,2.1442,Entire home/apt,80,1,1,2019-10-05,0.83,3
37456387,240631090,Eixample,Sant Antoni,41.38371,2.1621,Private room,39,1,6,2019-10-23,3.27,6
37456515,3818022,Ciutat Vella,el Raval,41.37584,2.16887,Entire home/apt,185,31,0,NA,NA,1
37457017,282467993,Ciutat Vella,el Raval,41.3806,2.17169,Private room,140,2,0,NA,NA,3
37457592,282467993,Ciutat Vella,el Raval,41.37927,2.17139,Private room,180,1,0,NA,NA,3
37458047,24711930,Les Corts,les Corts,41.38574,2.14251,Entire home/apt,60,2,14,2019-10-11,4.72,5
37468951,93359948,Sants-Montjuïc,Hostafrancs,41.37176,2.14397,Private room,40,1,0,NA,NA,12
37469689,93359948,Sants-Montjuïc,la Font de la Guatlla,41.37019,2.14389,Private room,40,1,0,NA,NA,12
37469925,281003829,Ciutat Vella,el Barri Gòtic,41.3843,2.17266,Private room,70,2,1,2019-09-11,0.5,1
37470040,141351010,Sant Martí,el Besòs i el Maresme,41.41809,2.21511,Private room,17,2,6,2019-11-08,3.6,2
